,Country,LOCATION,ISO CODE 2 letter,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,interest_rate_pa_%,Flag Codes
1231,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1985,10.97,
1232,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1986,10.135,
1233,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1987,9.570833,
1234,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1988,9.675834,
1235,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1989,10.19083,
1236,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1990,11.8025,
1237,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1991,10.105,
1238,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1992,9.063334,
1239,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1993,7.479609,
1240,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1994,8.1221,
1241,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1995,8.200283,
1242,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1996,7.810184,
1243,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1997,7.052592,
1244,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1998,5.5509580000000005,
1245,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,1999,5.093525,
1246,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2000,5.328975,
1247,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2001,4.9295,
1248,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2002,4.894242,
1249,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2003,4.526592,
1250,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2004,4.882267,
1251,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2005,4.413892,
1252,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2006,4.501675,
1253,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2007,5.011275,
1254,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2008,4.590725,
1255,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2009,3.6475169999999997,
1256,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2010,3.624425,
1257,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2011,3.135992,
1258,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2012,1.9180419999999998,
1259,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2013,2.389783,
1260,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2014,2.569083,
1261,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2015,1.9010330000000002,
1262,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2016,1.305208,
1263,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2017,1.235808,
1264,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2018,1.460658,
1265,United Kingdom,GBR,GB,LTINT,TOT,PC_PA,A,2019,0.935825,
1266,United States,USA,US,LTINT,TOT,PC_PA,A,1954,2.4016669999999998,
1267,United States,USA,US,LTINT,TOT,PC_PA,A,1955,2.816667,
1268,United States,USA,US,LTINT,TOT,PC_PA,A,1956,3.1825,
1269,United States,USA,US,LTINT,TOT,PC_PA,A,1957,3.6475,
1270,United States,USA,US,LTINT,TOT,PC_PA,A,1958,3.315833,
1271,United States,USA,US,LTINT,TOT,PC_PA,A,1959,4.3333330000000005,
1272,United States,USA,US,LTINT,TOT,PC_PA,A,1960,4.116667,
1273,United States,USA,US,LTINT,TOT,PC_PA,A,1961,3.8825,
1274,United States,USA,US,LTINT,TOT,PC_PA,A,1962,3.9458330000000004,
1275,United States,USA,US,LTINT,TOT,PC_PA,A,1963,4.0025,
1276,United States,USA,US,LTINT,TOT,PC_PA,A,1964,4.186666000000001,
1277,United States,USA,US,LTINT,TOT,PC_PA,A,1965,4.2825,
1278,United States,USA,US,LTINT,TOT,PC_PA,A,1966,4.923333,
1279,United States,USA,US,LTINT,TOT,PC_PA,A,1967,5.073333,
1280,United States,USA,US,LTINT,TOT,PC_PA,A,1968,5.6458330000000005,
1281,United States,USA,US,LTINT,TOT,PC_PA,A,1969,6.670833,
1282,United States,USA,US,LTINT,TOT,PC_PA,A,1970,7.348333,
1283,United States,USA,US,LTINT,TOT,PC_PA,A,1971,6.159167,
1284,United States,USA,US,LTINT,TOT,PC_PA,A,1972,6.21,
1285,United States,USA,US,LTINT,TOT,PC_PA,A,1973,6.8425,
1286,United States,USA,US,LTINT,TOT,PC_PA,A,1974,7.5575,
1287,United States,USA,US,LTINT,TOT,PC_PA,A,1975,7.9875,
1288,United States,USA,US,LTINT,TOT,PC_PA,A,1976,7.611667,
1289,United States,USA,US,LTINT,TOT,PC_PA,A,1977,7.419167,
1290,United States,USA,US,LTINT,TOT,PC_PA,A,1978,8.41,
1291,United States,USA,US,LTINT,TOT,PC_PA,A,1979,9.4425,
1292,United States,USA,US,LTINT,TOT,PC_PA,A,1980,11.46,
1293,United States,USA,US,LTINT,TOT,PC_PA,A,1981,13.910829999999999,
1294,United States,USA,US,LTINT,TOT,PC_PA,A,1982,13.001669999999999,
1295,United States,USA,US,LTINT,TOT,PC_PA,A,1983,11.105,
1296,United States,USA,US,LTINT,TOT,PC_PA,A,1984,12.43833,
1297,United States,USA,US,LTINT,TOT,PC_PA,A,1985,10.623330000000001,
1298,United States,USA,US,LTINT,TOT,PC_PA,A,1986,7.6825,
1299,United States,USA,US,LTINT,TOT,PC_PA,A,1987,8.384167,
1300,United States,USA,US,LTINT,TOT,PC_PA,A,1988,8.845834,
1301,United States,USA,US,LTINT,TOT,PC_PA,A,1989,8.498333,
1302,United States,USA,US,LTINT,TOT,PC_PA,A,1990,8.55,
1303,United States,USA,US,LTINT,TOT,PC_PA,A,1991,7.858333,
1304,United States,USA,US,LTINT,TOT,PC_PA,A,1992,7.01,
1305,United States,USA,US,LTINT,TOT,PC_PA,A,1993,5.873333000000001,
1306,United States,USA,US,LTINT,TOT,PC_PA,A,1994,7.08,
1307,United States,USA,US,LTINT,TOT,PC_PA,A,1995,6.58,
1308,United States,USA,US,LTINT,TOT,PC_PA,A,1996,6.438333999999999,
1309,United States,USA,US,LTINT,TOT,PC_PA,A,1997,6.3525,
1310,United States,USA,US,LTINT,TOT,PC_PA,A,1998,5.264167,
1311,United States,USA,US,LTINT,TOT,PC_PA,A,1999,5.636667,
1312,United States,USA,US,LTINT,TOT,PC_PA,A,2000,6.029167,
1313,United States,USA,US,LTINT,TOT,PC_PA,A,2001,5.0175,
1314,United States,USA,US,LTINT,TOT,PC_PA,A,2002,4.610833,
1315,United States,USA,US,LTINT,TOT,PC_PA,A,2003,4.015,
1316,United States,USA,US,LTINT,TOT,PC_PA,A,2004,4.274166999999999,
1317,United States,USA,US,LTINT,TOT,PC_PA,A,2005,4.29,
1318,United States,USA,US,LTINT,TOT,PC_PA,A,2006,4.7916669999999995,
1319,United States,USA,US,LTINT,TOT,PC_PA,A,2007,4.629167,
1320,United States,USA,US,LTINT,TOT,PC_PA,A,2008,3.666667,
1321,United States,USA,US,LTINT,TOT,PC_PA,A,2009,3.2566669999999998,
1322,United States,USA,US,LTINT,TOT,PC_PA,A,2010,3.2141669999999998,
1323,United States,USA,US,LTINT,TOT,PC_PA,A,2011,2.7858330000000002,
1324,United States,USA,US,LTINT,TOT,PC_PA,A,2012,1.8025,
1325,United States,USA,US,LTINT,TOT,PC_PA,A,2013,2.350833,
1326,United States,USA,US,LTINT,TOT,PC_PA,A,2014,2.540833,
1327,United States,USA,US,LTINT,TOT,PC_PA,A,2015,2.1358330000000003,
1328,United States,USA,US,LTINT,TOT,PC_PA,A,2016,1.8416669999999997,
1329,United States,USA,US,LTINT,TOT,PC_PA,A,2017,2.33,
1330,United States,USA,US,LTINT,TOT,PC_PA,A,2018,2.91,
1331,United States,USA,US,LTINT,TOT,PC_PA,A,2019,2.144167,
